"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ATP5MPL","ATP5MPL",-0.00696197019841893,5.67723280364162,-0.0734477321965808,0.942259797766665,0.972326267353506,-7.19567938000731
"PPP1R3E","PPP1R3E",0.0166556308559409,2.9635742144888,0.0732541439004659,0.942411697820837,0.972326267353506,-7.19569428208944
"EPG5","EPG5",-0.00503829656252996,4.6788917788806,-0.0731989079504001,0.942455039410786,0.972326267353506,-7.19569852684693
"ERCC6L","ERCC6L",0.0040612156423192,4.77996257185314,0.0731973499201951,0.942456261941663,0.972326267353506,-7.19569864653162
"NEIL3","NEIL3",-0.00638280105498001,3.87559984044838,-0.0731873447585779,0.942464112639563,0.972326267353506,-7.19569941504694
"PRDX6","PRDX6",-0.00385115499730482,8.54802566185595,-0.0730200536001569,0.942595381016994,0.972326267353506,-7.195712249442
"CYB561A3","CYB561A3",0.00388510458375713,6.04101864241165,0.0729813064674109,0.942625784976727,0.972326267353506,-7.19571521789312
"ZNF764","ZNF764",0.00498369647921049,3.41550064436866,0.0729704112976306,0.942634334175419,0.972326267353506,-7.1957160522978
"PTGES2","PTGES2",0.00326411593668574,6.15361059108771,0.0726504068566692,0.942885437775233,0.972515501037219,-7.19574050425207
"LAGE3","LAGE3",0.00504959514018566,4.8110460047239,0.0725392130144863,0.942972691676801,0.972535721037785,-7.19574897557366
"RPL9","RPL9",-0.0046693156678046,9.06047552068633,-0.0723716616397153,0.943104170783945,0.972586090951753,-7.19576171601073
"SPAG7","SPAG7",0.00420697655006297,6.00318290392676,0.0722478187560428,0.943201352517051,0.972586090951753,-7.19577111397345
"THEMIS2","THEMIS2",-0.00543056098274031,2.58763436089226,-0.0722183327868769,0.943224490821462,0.972586090951753,-7.19577334917992
"POLA2","POLA2",-0.00266865307442643,5.6374217776783,-0.072008561137053,0.943389104861334,0.972686062646958,-7.19578922475978
"RTL8A","RTL8A",0.0031199762188443,5.14574075084933,0.0714637859694122,0.943816618341631,0.972911296222082,-7.19583023793308
"CWC22","CWC22",-0.00360587912672106,5.56150558560823,-0.0714075474215662,0.943860752665007,0.972911296222082,-7.19583445410303
"SFSWAP","SFSWAP",0.00413030639306644,6.61800975358929,0.0712949332876417,0.943949129417331,0.972911296222082,-7.19584288674436
"WFS1","WFS1",-0.00508196879947764,4.50167240271455,-0.0712188520867435,0.944008836462521,0.972911296222082,-7.19584857623995
"PTENP1","PTENP1",-0.0167299051808988,1.32605771499916,-0.0712003765871051,0.944023335726457,0.972911296222082,-7.19584995695645
"NA..115","NA..115",0.0102734965931375,2.27741503161753,0.0711535116519423,0.944060114636112,0.972911296222082,-7.19585345767473
"SATB2","SATB2",-0.0051373940724293,4.51094009188185,-0.0711114261137588,0.944093142855832,0.972911296222082,-7.19585659941821
"R3HDM2","R3HDM2",-0.00569094282920091,5.37333858300523,-0.0710402985973301,0.944148963104776,0.972911296222082,-7.19586190496237
"EME2","EME2",0.0193035438117093,5.26874439811248,0.0708361034554055,0.944309215307906,0.97300668572724,-7.19587710680392
"EFNA1","EFNA1",-0.00675976731420835,5.40458402850747,-0.0705568018750935,0.94452841495049,0.97310746454706,-7.19589782931931
"CYHR1","CYHR1",-0.00792369487053701,6.12893074905473,-0.0705389809029123,0.944542401244412,0.97310746454706,-7.19589914875248
"MMP19","MMP19",0.00978583098635344,2.37147040154938,0.0703195707918631,0.944714600681164,0.973215127151015,-7.19591536618987
"MND1","MND1",0.00585285478639008,3.43158959990889,0.0701859191283202,0.944819495768634,0.973218038707795,-7.19592522014633
"NA..356","NA..356",-0.0198842950167463,0.0535635116146207,-0.0701434571692069,0.944852821803332,0.973218038707795,-7.19592834688727
"NA..1056","NA..1056",-0.0172281875258273,1.1832403717216,-0.0700464560120858,0.944928953019995,0.973226725076332,-7.19593548259733
"FAM208B","FAM208B",0.00486334434988045,6.92771580139339,0.0699038543907503,0.945040874685368,0.97327226982426,-7.19594595490155
"IDI1","IDI1",-0.00406526374116734,5.59107859048607,-0.0696422194134192,0.945246223393596,0.973414019162345,-7.19596511324835
"WRB","WRB",-0.00409139269351133,4.64775314273481,-0.0692735362695998,0.945535597393738,0.973609684722819,-7.19599198837112
"DRD2","DRD2",-0.0144977738809617,0.59990679832867,-0.0692275698984018,0.945571676272955,0.973609684722819,-7.19599532908921
"NDC80","NDC80",-0.00384982298202274,5.51599985374824,-0.0684103375946933,0.946213139826254,0.974112534118998,-7.19605435346392
"HOXA10","HOXA10",-0.00660953625557115,3.11467831307483,-0.0683727124092837,0.946242673573987,0.974112534118998,-7.19605705406332
"NA..293","NA..293",0.0133488553985106,0.733416702000411,0.0681577987807054,0.94641137075379,0.974112534118998,-7.19607245131915
"NA..1001","NA..1001",-0.00295868973105406,6.904548633416,-0.0681420635193725,0.946423722302958,0.974112534118998,-7.19607357675155
"NA..103","NA..103",-0.00681425825679716,2.7311330777907,-0.0681077454165641,0.946450660685993,0.974112534118998,-7.19607603038277
"PDCD6IP","PDCD6IP",0.00195138921602211,7.42758811174558,0.0679090792263832,0.946606607264082,0.974112534118998,-7.19609021008455
"MID2","MID2",-0.00992260982658011,1.45811784383627,-0.0678189801797763,0.946677332853843,0.974112534118998,-7.19609662721418
"LSM11","LSM11",-0.00485912565640678,4.35835900050804,-0.0677992584884961,0.946692813969157,0.974112534118998,-7.19609803071741
"NA..1110","NA..1110",0.00921801557728896,1.70982462225049,0.0677313962352928,0.946746084585927,0.974112534118998,-7.19610285704852
"ALDH7A1","ALDH7A1",0.0027957723316252,7.37391806290154,0.067658087063899,0.946803631223308,0.974112534118998,-7.19610806533394
"AASDH","AASDH",0.00474431590317881,4.41200581876173,0.0676558330259121,0.946805400615245,0.974112534118998,-7.19610822538382
"SLC36A4","SLC36A4",-0.00507998111405161,4.71057857523334,-0.0674524254440117,0.946965074221889,0.974207092243729,-7.19612264657148
"TPGS1","TPGS1",-0.00554337287130213,4.00203825163321,-0.0672631249500713,0.947113675934876,0.974290247244349,-7.19613602860503
"PHIP","PHIP",-0.00504570579728103,6.27107703967494,-0.0671728110630234,0.947184573433838,0.974293462198401,-7.19614239983093
"AP5B1","AP5B1",0.00320993088155319,5.86873275156548,0.0670296789544293,0.947296934808079,0.974339324232735,-7.19615247961242
"ABCB10","ABCB10",-0.002946320856271,6.09347977707072,-0.0666882493936815,0.947564967968882,0.974545283983448,-7.19617643730675
"ART3","ART3",-0.00930905569137597,4.55599519157819,-0.0663053845580962,0.947865536808678,0.974784673951038,-7.19620315701826
"NFIX","NFIX",0.00449207498376847,8.27949607108249,0.0661822269768434,0.947962223639299,0.974814372463417,-7.1962117193622
"ZC3H11A.1","ZC3H11A.1",-0.00761438849205298,4.24828617281818,-0.0660755747877697,0.948045953319574,0.974830743503483,-7.19621912133849
"NCR3LG1","NCR3LG1",-0.00588825654436098,3.54845034344794,-0.0658796274111306,0.948199787801099,0.97491919249239,-7.19623268956454
"TMEM91","TMEM91",-0.0102134710765047,0.644527682955341,-0.065133459747523,0.948785608680106,0.975406893124662,-7.19628398865959
"AFMID","AFMID",0.00442699230901189,3.84547844212104,0.0650747590018851,0.948831696280342,0.975406893124662,-7.19628799956014
"ZNF787","ZNF787",0.00427024215594685,5.45165229247318,0.0650162020836421,0.948877671142766,0.975406893124662,-7.19629199703183
"GABBR1","GABBR1",-0.0152435905968993,4.21497682600095,-0.0647478963357487,0.949088328711317,0.975553683222786,-7.1963102673078
"ZNF692","ZNF692",0.0121398948331155,5.62279534199657,0.0644677893639727,0.949308256012815,0.975709979869896,-7.19632926061502
"CHADL","CHADL",-0.0118344301180536,1.22022320991317,-0.0643331273287139,0.949413988033726,0.975748891333489,-7.19633836239253
"SMYD1","SMYD1",0.00862030946523329,1.50232549272531,0.0642091261708528,0.949511350353532,0.975779195988447,-7.19634672677996
"NEDD4","NEDD4",-0.00311392326711601,6.13951106113498,-0.0640273419459141,0.949654083836493,0.975856119316184,-7.19635895971608
"CHD8","CHD8",0.0029464221517701,7.43931785638418,0.0639227412785995,0.949736215066979,0.975870761761338,-7.19636598297113
