"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SBNO2","SBNO2",0.0433382802215787,7.32355645656971,1.01066184004969,0.325570732927028,0.397297312224437,-6.89426329694604
"MAEA","MAEA",0.0307602506393847,6.48969012413203,1.0106387258628,0.325581499395944,0.397297312224437,-6.89428654369726
"AP4S1","AP4S1",0.128297012551289,2.5379354864639,1.00932192530497,0.326195273153698,0.398012497611404,-6.89561011296433
"GNB5","GNB5",0.056082660059225,4.72448272635879,1.0090316351381,0.326330689969283,0.398143936094238,-6.89590168812641
"MANEA","MANEA",-0.0963444742350505,4.28381289648248,-1.00887526825498,0.326403649633563,0.398199157088603,-6.89605871615961
"DIAPH2","DIAPH2",-0.0667471816068108,4.62083812638306,-1.00858563345037,0.326538821530783,0.398330258661564,-6.89634951821604
"DTNB","DTNB",-0.0777420186367008,3.51055742374803,-1.00799217370891,0.326815911078657,0.398634442361002,-6.89694513682218
"PI4KA","PI4KA",0.0460505703733123,6.46314774302333,1.00768246533316,0.326960581372795,0.39877706946766,-6.89725584755973
"ZFAS1","ZFAS1",0.052187621798133,5.94282615481347,1.00677031244277,0.32738692636263,0.399263187426974,-6.89817045730601
"NBPF10","NBPF10",0.357118919692623,2.21215982793813,1.00669850586968,0.327420505746341,0.399270268098177,-6.89824242588413
"SMC1A","SMC1A",0.0453020763412404,8.52642400874566,1.00659160815179,0.327470499528247,0.399297362274646,-6.89834955628555
"GINS3","GINS3",-0.0596465244555251,4.09078608359937,-1.00642238520607,0.327549652480801,0.399360003737087,-6.89851912680619
"KMT2A","KMT2A",0.0962902274656647,7.12104444501643,1.00552653407159,0.327968905584619,0.399819237745461,-6.89941639376073
"NA..681","NA..681",-0.240965519581788,0.942915263493704,-1.00549870999994,0.327981933133849,0.399819237745461,-6.89944425037838
"RAB11B","RAB11B",-0.0387152319377551,6.60893074310966,-1.00531295147741,0.328068916736975,0.399891363999555,-6.89963020854037
"KLHL15","KLHL15",-0.0804218794707738,4.55126459602207,-1.00432272569306,0.328532875526541,0.400422943498902,-6.90062098062321
"SLC1A4","SLC1A4",-0.174639384524363,5.1640099602015,-1.00415925697153,0.328609511270227,0.400481808424058,-6.90078445563727
"NA..713","NA..713",-0.357658480254944,2.79520990181368,-1.00406781820995,0.328652384144938,0.400481808424058,-6.90087588754899
"CCDC43","CCDC43",-0.0524627889015772,5.08432772332675,-1.00404145643516,0.32866474511596,0.400481808424058,-6.90090224596734
