"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ELOC","ELOC",-0.346905102658553,6.38084828172869,-5.2501305611334,5.4185131599713e-05,0.00021967440831288,1.36347741996385
"ENOX2","ENOX2",0.304367423301783,4.56970786838722,5.24958614562902,5.4248253830515e-05,0.000219868310422183,1.36229628240617
"ANK2","ANK2",0.509442260988336,4.29279169835924,5.24896581121593,5.4320270245563e-05,0.000220098141220466,1.36095040189748
"REXO1","REXO1",-0.333839662924165,4.86862707454179,-5.24869687539383,5.43515221903965e-05,0.000220162717105985,1.36036690654647
"STARD8","STARD8",0.605524291817447,2.64859382814677,5.24723011247195,5.45222930449502e-05,0.000220792249243438,1.35718443518487
"MFSD2B","MFSD2B",-0.433100124639676,3.15056501869856,-5.24647059146578,5.46109375915834e-05,0.000221088943626191,1.35553640686498
"LGALS3","LGALS3",0.430969219356138,5.79431620971462,5.2459175375809,5.46755779530495e-05,0.000221288318877545,1.35433634319347
"B3GALT4","B3GALT4",1.05934810843985,1.20126755639295,5.24296346122351,5.50221762974583e-05,0.000222575603047929,1.34792586410579
"FAM234A","FAM234A",0.190751799300673,6.09257380131167,5.24294284523211,5.5024603035082e-05,0.000222575603047929,1.34788112368587
"YARS","YARS",-0.205055939455661,8.13198218461762,-5.24258464136725,5.50667852159909e-05,0.000222683573632935,1.34710375052483
"TOP2A","TOP2A",0.268965750579593,9.40934152051767,5.24233124130836,5.50966456645064e-05,0.000222741669874281,1.34655381529093
"PLSCR4","PLSCR4",0.946531137393013,1.87261477275154,5.24178001268105,5.51616592413523e-05,0.000222941808617847,1.34535750480498
"MBLAC1","MBLAC1",0.732532077958647,1.87678770299809,5.24119184339564,5.52311163209866e-05,0.000223159788710091,1.3440809929944
"PHF11","PHF11",0.4633888850101,3.10043707045863,5.24065170476808,5.52949803075437e-05,0.000223355053919991,1.34290869511854
