"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SYNE2","SYNE2",0.147843964430745,15.8242298703722,1.83387376753953,0.0745615257146028,0.174822798538796,-5.2493083086069
"DNMBP","DNMBP",-0.221638708746502,15.5312747910649,-1.83360641410097,0.0746020902901206,0.174867471732523,-5.24976524846514
"NASP","NASP",-0.118719296016224,19.319697160128,-1.83340354580643,0.0746328832766712,0.174878901660949,-5.25011193818675
"KHDRBS2","KHDRBS2",-0.713069850868504,17.7407161618134,-1.83317314813855,0.0746678679884915,0.174878901660949,-5.25050563512021
"PRDX2","PRDX2",0.172513891269425,18.3432069683478,1.83314919840302,0.0746715054330364,0.174878901660949,-5.25054655737228
"BLZF1","BLZF1",-0.142680686170223,15.7441057815385,-1.83146966536507,0.0749269657099913,0.175426642931025,-5.25341521587737
"LDHA","LDHA",0.1562001278343,19.374554467371,1.83107807189603,0.0749866344412811,0.175490925844192,-5.25408374563061
"REXO2","REXO2",0.271651673527938,17.0286991601115,1.83100614731415,0.0749975982756458,0.175490925844192,-5.25420652255352
"CCT8","CCT8",0.0968169998231794,19.8809869416668,1.83080881866444,0.0750276850891305,0.175493815299249,-5.25454334643415
"TGS1","TGS1",0.105649320785467,15.7109776584668,1.83071488814092,0.0750420103309372,0.175493815299249,-5.25470366751191
"BSG","BSG",-0.13685892897422,17.5721388783972,-1.830226229381,0.0751165726249818,0.175617664328006,-5.25553760184102
"MTAP","MTAP",0.159354578523072,17.7401774238514,1.82982884833734,0.0751772536255853,0.175708997907528,-5.25621562652695
"ATP13A3","ATP13A3",0.421814919324863,15.8669574534178,1.82924811431632,0.0752660079056826,0.175865874752887,-5.25720627293036
"CLK3","CLK3",0.18317234740401,15.2807840001317,1.82744002057332,0.0755429109334008,0.176430222793605,-5.26028893116976
"MCM8","MCM8",0.194739572009116,16.2048690192726,1.82738766570476,0.075550941757232,0.176430222793605,-5.26037815417091
"GYS2","GYS2",0.127746151150895,16.9039274415439,1.82715790222177,0.07558619423186,0.176438105202193,-5.26076969111072
"CCAR2","CCAR2",0.109544413030456,17.8853228619564,1.82708275725203,0.0755977267092185,0.176438105202193,-5.26089773573963
"MOB3A","MOB3A",-0.214572417852482,15.122630184583,-1.82677141570153,0.0756455241226391,0.176491369258884,-5.26142820490419
"ATAD3A","ATAD3A",0.157229580354436,18.6502889114769,1.826651300275,0.0756639711978363,0.176491369258884,-5.26163283946457
"PAXBP1","PAXBP1",0.19724415313363,15.6045831772241,1.82621088882521,0.0757316413302597,0.176598540554699,-5.26238304989344
"RNGTT","RNGTT",0.170245612599524,15.7648499403988,1.82564171125426,0.0758191727187797,0.176751951543149,-5.26335238049341
"IWS1","IWS1",-0.168448113608765,16.278078854732,-1.82528953387085,0.0758733755567591,0.176827600315624,-5.26395202518643
"PEX14","PEX14",0.20947636948755,16.0608795419698,1.82503245579203,0.0759129626297893,0.176869152541576,-5.26438968531165
"PREPL","PREPL",-0.204385767701128,15.5031768691668,-1.82396890332815,0.0760769237766124,0.177200376326671,-5.26619977231742
"ARHGAP12","ARHGAP12",-0.167507219962001,16.3574231191303,-1.82330626946794,0.0761792296659354,0.177387842438954,-5.26732707959284
"Q92928","Q92928",-0.183974388268039,14.9279654314069,-1.82279850595741,0.0762577036456303,0.177470221331011,-5.26819068150091
"KIF9","KIF9",-0.114615401887216,15.9693257705469,-1.8226536560709,0.0762801025132921,0.177470221331011,-5.26843700465541
"KIF17","KIF17",-0.114615401887216,15.9693257705469,-1.8226536560709,0.0762801025132921,0.177470221331011,-5.26843700465541
"WBSCR22","WBSCR22",0.119373417733538,16.3893872625134,1.8217981718148,0.0764125041842433,0.177727395282894,-5.269891456653
"SPIRE1","SPIRE1",-0.163671440454079,15.1844508288474,-1.8213043792459,0.0764890161997367,0.177854465871756,-5.27073071830123
"G2XKQ0","G2XKQ0",0.136080320872853,17.3536020655892,1.81983903288183,0.0767164507811069,0.178332292936694,-5.27322013521519
"SURF6","SURF6",0.243411083966222,17.2364410121667,1.81687999901345,0.0771774669118868,0.179352666817246,-5.27824200311998
"TEX264","TEX264",-0.113409688340369,16.0844718267429,-1.81594062302372,0.0773243113629199,0.179642562751979,-5.27983481607692
"CCDC174","CCDC174",-0.188471295155644,14.66124710283,-1.81500525662358,0.0774707641863533,0.179931383448819,-5.2814201447545
"SRSF1","SRSF1",-0.168963213738774,18.7351050781705,-1.81334158731938,0.0777318300497687,0.180434767938071,-5.28423816437788
