"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ATXN1","ATXN1",0.57261536694554,15.305396647577,4.74721549558216,2.94998347566419e-05,0.00479608313473484,2.40078402737703
"SLC32A1","SLC32A1",-0.381064699481161,17.1493979040068,-4.72789918824241,3.13135864402065e-05,0.00499114008181253,2.34515684728314
"DYSF","DYSF",0.368406974481243,18.5496551228133,4.72035207989796,3.20517777545878e-05,0.00501055579552008,2.32343585692691
"HLA-DRB3","HLA-DRB3",-0.448455083998759,17.3196566360328,-4.69757601535903,3.4385263796946e-05,0.00527392093217687,2.25793094678472
"SEC14L2","SEC14L2",-0.472619494319121,15.324477095802,-4.68109677000748,3.61773945590391e-05,0.00544603778463758,2.2105796709876
"PGM1","PGM1",-0.312397646187698,17.8140439096968,-4.66639590794997,3.78537063530781e-05,0.00559477779898494,2.16836999747422
"ZNF131","ZNF131",0.411916385425704,15.2494526001569,4.62086956969682,4.3546098596313e-05,0.00632118277659694,2.03784763464921
"SRGAP1","SRGAP1",0.33456940680324,15.1145678959916,4.55464356924264,5.33622327169852e-05,0.00761020332905916,1.84852995762423
"SLC1A3","SLC1A3",-0.658575375252701,16.6831351418523,-4.54436311968968,5.50699211590448e-05,0.00771833429485992,1.81920263289671
"APBB2","APBB2",0.277401333403441,16.0119987365002,4.52078069372349,5.91930596908491e-05,0.00815559969876123,1.75199247575011
"LOXL4","LOXL4",-0.291274511422698,15.6774083250427,-4.46204209143796,7.08294650691176e-05,0.00959621202578094,1.58498715674505
"LRRC42","LRRC42",0.383641772900175,16.2720869197432,4.44482073795809,7.46485869563072e-05,0.0099478420224233,1.53613537719975
"PTGES","PTGES",0.968707579171753,16.8341773656208,4.42854506782322,7.84436527329682e-05,0.0101918917240353,1.49001425164259
"PLEKHG2","PLEKHG2",0.343742085596041,14.8884949921524,4.4262764286318,7.89874743036319e-05,0.0101918917240353,1.48358925205561
"PPP1R11","PPP1R11",0.395299717674064,15.6570153111778,4.40009131601565,8.55387961879498e-05,0.0105873583450777,1.40949788864468
"NR2F1","NR2F1",0.853455917710431,13.9298833999032,4.39920578879237,8.57694330861231e-05,0.0105873583450777,1.40699445602387
"SERPINA3","SERPINA3",0.337869915551479,17.2677583623304,4.39847737316801,8.59596076731615e-05,0.0105873583450777,1.40493529442115
"SLC2A3","SLC2A3",0.404012513425357,16.3845317634467,4.38819550017837,8.86885782269175e-05,0.0107604395881584,1.37587987238438
"WBSCR22","WBSCR22",0.270317077050958,16.3893872625134,4.37564799923309,9.21343036156026e-05,0.0109740173316937,1.34044868399912
"SLITRK5","SLITRK5",0.47352733751636,13.4822186908949,4.37204118081329,9.31488738943123e-05,0.0109740173316937,1.33026934179711
"THBS1","THBS1",-0.291384170279226,15.3690667427977,-4.34711824870352,0.000100465394017906,0.011666902685308,1.25999812220543
"TFAP2D","TFAP2D",-0.344418292333083,15.1102274553175,-4.31049010384688,0.000112251592441882,0.0128520168304233,1.15694191338946
"PCOLCE","PCOLCE",0.390835509135419,15.1086204205665,4.302236029362,0.000115089176667593,0.0129806141075212,1.13375504631286
"GAS7","GAS7",-0.348807140654138,16.2258508165157,-4.29801186259255,0.000116568437673644,0.0129806141075212,1.12189404986018
"MMP2","MMP2",-0.6604645198036,14.1285748112336,-4.28021253653538,0.000123008918635939,0.0135126959404263,1.07195517105014
"MRPS14","MRPS14",-0.398285881427618,16.1839341158605,-4.2548606561405,0.000132787862314107,0.0143924337700184,1.00093863665255
"CD96","CD96",-0.402624126226961,15.4514384472455,-4.24717732871769,0.000135899060985809,0.0145358350888637,0.979442271621141
"SPTBN1","SPTBN1",-0.21221050023194,20.1145538835845,-4.2404950284204,0.000138662858407653,0.0146388360518937,0.96075668313835
"SPANXB1","SPANXB1",-0.482016074790247,15.3919016526166,-4.21762371304774,0.000148545245954379,0.0153885320563278,0.896873998272161
"ITGB4","ITGB4",0.328473674701858,15.3833576240415,4.21538178293072,0.000149550256175408,0.0153885320563278,0.890618029401138
"KIF1B","KIF1B",0.361339745935505,15.2702137067303,4.20784563022866,0.000152977564308828,0.0155186089207032,0.869596841852425
"SLC2A14","SLC2A14",0.435613812223735,16.3872907014656,4.20426568178701,0.00015463246679505,0.0155186089207032,0.859615336815724
"FABP5","FABP5",0.474287539654501,18.0587692988693,4.18938985309808,0.000161698683530043,0.0160298609562893,0.81816907659907
"NFATC3","NFATC3",0.379222844826758,16.1055599758319,4.17909708307462,0.000166771720631715,0.0163335821327134,0.789520505386209
"PDLIM1","PDLIM1",-0.33025743060729,16.5874059584652,-4.16524455073866,0.000173845578090734,0.0168236988607093,0.751001140948967
"FGD4","FGD4",0.316682790204053,15.4792463504334,4.150725986363,0.00018157420742852,0.0173649027316052,0.710676228001832
"OGDHL","OGDHL",-0.216328243565115,16.6457567622238,-4.11227145784203,0.000203702825871303,0.0192115537002255,0.604103838711858
"CAPS","CAPS",0.417302346919428,17.0749573977983,4.10915040898122,0.000205610182300359,0.0192115537002255,0.595469335375138
"GLI2","GLI2",0.364163652416199,14.2818307923583,4.10383495451499,0.000208898804719894,0.0192970270860002,0.580769218234439
"VSNL1","VSNL1",0.319435165113715,15.6781895671843,4.09417850915208,0.000215005008257616,0.0196379293497321,0.554081056940591
"FXN","FXN",0.6129244686647,15.8615914645757,4.0886986185386,0.000218547301241435,0.0197396779087959,0.53894581189098
"NNMT","NNMT",0.265185029444545,17.0746269904254,4.05647715227275,0.000240556731202014,0.0214888534938591,0.450098081904197
"ZNF827","ZNF827",-0.297096941476338,14.9065766277296,-4.05127594179036,0.000244306481307035,0.0215866020276618,0.435779992623262
"IFT74","IFT74",0.262066049926368,15.8085906961993,4.04176396145269,0.000251311973935338,0.0219622251472451,0.409612352090943
"P4HA2","P4HA2",-0.300712420938659,16.6531725509229,-4.038234316736,0.000253961023968635,0.0219622251472451,0.399907948437757
"TRAPPC1","TRAPPC1",0.295109096434061,15.6689237661672,4.02680746716877,0.000262725052727561,0.0223610305056243,0.368512331134474
"SNAPIN","SNAPIN",0.332207487676527,16.3265115937189,4.02263218719321,0.0002660003112018,0.0223610305056243,0.357048802900453
"DOCK4","DOCK4",0.244986110475701,15.5485080596113,4.01979400479584,0.000268249373024564,0.0223610305056243,0.349258882670886
"FASTKD5","FASTKD5",0.326106933720135,15.4664620777711,4.01627068495346,0.000271067144084997,0.0223610305056243,0.339591310596036
"DSP","DSP",-0.370669966643877,14.6377896011785,-4.01470753289304,0.000272326487889876,0.0223610305056243,0.335303214473049
"WLS","WLS",0.490934976259622,15.3234999803269,4.01097877320269,0.000275353596940491,0.0223834938952925,0.325076850860796
"FLRT3","FLRT3",0.281531180242016,15.5680742954379,4.00198630848036,0.000282789383196959,0.0227603455050305,0.300429022916194
"GAS2L1","GAS2L1",0.280386081564078,14.7369212261141,3.99648226251574,0.000287436721235822,0.0229075794796667,0.285352970082644
"SORCS1","SORCS1",0.423350357211939,14.9494048729038,3.98056211241685,0.000301301430819164,0.0237794109818348,0.241790339638497
"ENG","ENG",0.207657165594259,15.7169928252454,3.96967635483662,0.000311154225932911,0.0243208913712368,0.212041387775109
"TAB1","TAB1",-0.365851805459926,15.1423747382721,-3.96009346357926,0.000320086728549568,0.0247808096798042,0.185878704769014
"MRPL50","MRPL50",0.279739079697148,16.4853268137315,3.94735940176065,0.000332343378990395,0.0253779356176253,0.151150488448463
"PRPF40A","PRPF40A",0.317483592766202,17.2155342846186,3.94562930618437,0.000334043438440879,0.0253779356176253,0.146435519958473
"HIRIP3","HIRIP3",0.253770925198761,16.5075525330768,3.93735171745261,0.000342295046780504,0.0257640410673956,0.123887991714419
"WASF2","WASF2",0.569213608110799,16.3840086619321,3.92914191541898,0.000350674700507846,0.026152611380076,0.101543315148668
"HLA-DRB4","HLA-DRB4",-0.512403143332698,16.7050489699237,-3.92539948461792,0.000354560414585985,0.0262020146379043,0.0913635606071317
"FAM84B","FAM84B",0.316914404211165,16.4871381071856,3.90451061772701,0.000377029818723363,0.0271509477977834,0.0346140305051295
"ERRFI1","ERRFI1",0.56363741209606,15.9253424856306,3.90225803243253,0.000379533921558629,0.0271509477977834,0.0285015000928439
"O94854","O94854",0.412230801186205,15.9483305214161,3.90195993903702,0.00037986650739511,0.0271509477977834,0.0276927099648976
"CD74","CD74",-0.564987822481154,16.914723025414,-3.90115926364695,0.000380761231264277,0.0271509477977834,0.0255204305188608
"CPNE8","CPNE8",-0.342619639950001,14.8147707130293,-3.89602947788891,0.000386542333952682,0.0273235011539248,0.0116072249613115
"CPSF3","CPSF3",0.244440869091306,16.3925240230099,3.87852479020807,0.000406918461277098,0.0283567091481301,-0.0358145999822694
"MCAM","MCAM",-0.473466460234484,16.8597672725447,-3.87750622628811,0.000408135683396632,0.0283567091481301,-0.0385713468782232
"CAMK4","CAMK4",-0.229778636245523,16.1157223267165,-3.86833784940344,0.000419252533073767,0.0288822359437005,-0.0633724498420687
"POLR2C","POLR2C",0.228065829328703,16.7250783290915,3.85747901710128,0.000432799576454528,0.0295649391344442,-0.0927156003039453
"EPHA3","EPHA3",0.33221257796124,15.0739305064744,3.83633903404224,0.000460401751742877,0.0311883819993154,-0.149744277627391
"EAF1","EAF1",0.261301743174915,18.0983170164881,3.83006136122773,0.000468922119760437,0.0315030405911785,-0.166654563109043
"HLA-DQB1","HLA-DQB1",-0.44273496894364,15.9520533080834,-3.81955750129183,0.000483521549462172,0.0320306881145833,-0.194923387152753
"OSBPL9","OSBPL9",-0.327875365277738,16.5267233191932,-3.81698869964233,0.000487158466521077,0.0320306881145833,-0.201831847637561
"SLC6A6","SLC6A6",-0.372695452196085,13.8953995711496,-3.81597774506881,0.000488597038529748,0.0320306881145833,-0.204550149368856
"NUSAP1","NUSAP1",0.222735881559942,15.4371798602318,3.80868258413792,0.00049910068588924,0.0324575158047491,-0.224156819503444
"CUL4B","CUL4B",0.181738912487262,17.1700924883187,3.79930116601325,0.000512930193018407,0.0330921391987828,-0.249347501993767
"REXO4","REXO4",0.213760056549653,16.8786049036538,3.79535987443087,0.000518850315940755,0.0332105056557669,-0.259922752387115
"HMGN1","HMGN1",0.291262082189839,18.4856380884732,3.77475377147811,0.000550896017143136,0.0349862009637231,-0.315137404791087
"FAM120C","FAM120C",-0.376231840358328,14.2279474921126,-3.76840121683941,0.0005611559770401,0.0353615266461936,-0.332133509954041
"PRDX1","PRDX1",0.228129466664345,20.4003960970712,3.76568557237017,0.000565598215204469,0.0353672914722856,-0.339395422854626
"ZNF148","ZNF148",-0.338189618159461,15.2697775437108,-3.73880575697096,0.000611444039663026,0.0377563600349621,-0.41115341499745
"PLEC","PLEC",-0.178797387923037,22.2291233454496,-3.73787525454895,0.000613093803003443,0.0377563600349621,-0.413633495441173
"IDH3A","IDH3A",-0.183943010827477,17.4876249700089,-3.7313895746543,0.000624712965111679,0.03800758202822,-0.430912416484142
"GALC","GALC",-0.35922293522794,14.4673689195849,-3.73038903643443,0.00062652429472032,0.03800758202822,-0.433576853382039
"ANAPC5","ANAPC5",0.255306832814679,15.8319581057941,3.71503894648842,0.000654958225116029,0.0392151829110021,-0.474415065221283
"WDR91","WDR91",-0.384629967620356,15.3405784301204,-3.71189729276462,0.000660929574377831,0.0392151829110021,-0.482764193867198
"CDK18","CDK18",-0.384167530856718,16.5076461987093,-3.7110995871608,0.000662454131983686,0.0392151829110021,-0.48488364900385
"AC113404.1","AC113404.1",0.289573337565205,17.9504155348649,3.7093930468301,0.000665727056429855,0.0392151829110021,-0.48941714965885
"CNN3","CNN3",-0.385743989406965,17.0670733900992,-3.69930919914946,0.000685387910518421,0.0397386200160142,-0.516186568839099
"DUS3L","DUS3L",0.332618737111261,15.2413487203451,3.69839193712477,0.000687203912781851,0.0397386200160142,-0.518620010967118
"NR2F2","NR2F2",0.325842065057177,15.3258740439191,3.69734689474129,0.000689278560986345,0.0397386200160142,-0.52139212129499
"ZNF407","ZNF407",0.470743872446841,15.2928591921512,3.68676401450752,0.000710631776965089,0.0406811670066846,-0.549444992081474
"LSG1","LSG1",0.243173229444697,16.4251780810507,3.67629849372553,0.00073237577035266,0.0416327457146628,-0.577151530788808
"RPP40","RPP40",0.336926507528359,15.2335882183756,3.66906925849349,0.000747769460322099,0.042120538467797,-0.596269700764052
"DALRD3","DALRD3",0.404142618023087,15.5165659489236,3.66742236734961,0.000751319729097129,0.042120538467797,-0.600622645814154
"MED19","MED19",0.491317188156016,15.772864304466,3.65900261377181,0.000769726242300307,0.0427158987488506,-0.622863385723956
"TXLNA","TXLNA",-0.319636309475602,17.3999541240107,-3.65666315262194,0.00077491733820096,0.0427158987488506,-0.629038966744967
"SLC1A4","SLC1A4",-0.557258976297998,15.5563843715305,-3.65498252764482,0.000778667358477571,0.0427158987488506,-0.633474286183225
"KIAA0355","KIAA0355",0.345738911260741,14.8933270167131,3.65306898658276,0.000782958409838694,0.0427158987488506,-0.63852316870041
"ME3","ME3",-0.247512695716949,17.7989201219908,-3.63819622052979,0.000817096708466474,0.0439668079896914,-0.67772405859411
"PRAF2","PRAF2",-0.229077244089932,16.0673159346656,-3.63465627673913,0.000825431211912595,0.0439668079896914,-0.687043730067538
"CCDC84","CCDC84",0.538374103997423,14.4077078952309,3.63441924639965,0.000825992199024912,0.0439668079896914,-0.687667615926021
"UNC119B","UNC119B",0.223567909812079,15.044841604136,3.63377390185876,0.00082752141990685,0.0439668079896914,-0.689366128423339
"PCGF3","PCGF3",0.606191699008956,15.7581021565409,3.62503887470477,0.000848490570073757,0.0447881808060362,-0.712342666007856
"ATP6AP2","ATP6AP2",0.242983471746047,17.0125378774003,3.61430345138264,0.000874964075345038,0.0453576113662437,-0.740546212923943
"APP","APP",0.289643952316901,15.4992142557347,3.61199553821034,0.000880758456239136,0.0453576113662437,-0.746604405428587
"TSKS","TSKS",-0.27793464086804,16.096023641353,-3.61166272874221,0.000881597071702117,0.0453576113662437,-0.74747787132898
"FAM217A","FAM217A",-0.27793464086804,16.096023641353,-3.61166272874221,0.000881597071702117,0.0453576113662437,-0.74747787132898
"SACM1L","SACM1L",-0.190846893946979,16.9969544214366,-3.59162707327156,0.000933525211761755,0.0477272103547881,-0.799993086968115
"ELOVL1","ELOVL1",0.341114518807203,15.2365742653159,3.58940790072577,0.000939454835351404,0.0477301772285723,-0.8058013662934
"A2M","A2M",-0.390726657888139,15.668532004265,-3.58636843727108,0.000947635160330173,0.0478467466976644,-0.81375388511474
"CHD1L","CHD1L",0.261965677318399,15.2597961206422,3.56778491373804,0.000999161862122612,0.0494055135841437,-0.86230744030748
"PDE5A","PDE5A",0.417903526874404,14.4340472951506,3.56686728167547,0.00100177483232014,0.0494055135841437,-0.864701878929996
"ARHGAP5","ARHGAP5",0.249412474673278,16.2227007929207,3.56669574667336,0.00100226400960241,0.0494055135841437,-0.86514944440333
"HBZ","HBZ",-0.396312957555082,17.2249955730179,-3.5661688009645,0.00100376817228726,0.0494055135841437,-0.866524276340678
"AHR","AHR",0.415208367322812,16.2747118977688,3.56437810213817,0.00100889595952366,0.0494055135841437,-0.871195596208937
"HDAC7","HDAC7",0.31767463858788,14.8178879466816,3.56064654355431,0.00101966264123734,0.0494493863643282,-0.8809263883666
"SHPK","SHPK",-0.542155447076643,14.6482584722885,-3.55985589961522,0.00102195804025183,0.0494493863643282,-0.882987532466133
"TOR1AIP2.1","TOR1AIP2.1",0.171660988161019,17.2882323805418,3.55377715972684,0.00103977263786558,0.0497970309302934,-0.89882705876107
"PGRMC1","PGRMC1",0.396096314158143,16.9229645996918,3.55322875579337,0.00104139442221059,0.0497970309302934,-0.900255416652375
"SLC7A7","SLC7A7",-0.265719010623458,15.8604361607544,-3.54900571873781,0.00105396489287802,0.049825707484227,-0.911251111018527
"HIVEP3","HIVEP3",0.239600201010559,15.9085669876522,3.54890953739348,0.00105425288316977,0.049825707484227,-0.911501469830872
"FBXO18","FBXO18",0.394825266192759,14.5948851867365,3.54043457917325,0.00107992825875974,0.0505300270529073,-0.93354896931756
"SPTAN1","SPTAN1",-0.160470439608247,20.2380909129945,-3.53989358406748,0.00108158749012251,0.0505300270529073,-0.934955506470628
"MID1","MID1",-0.259430404786487,14.9750404519637,-3.53631285980205,0.00109263152553689,0.0507542952633679,-0.944262464156601
"ODF2","ODF2",0.230710997262001,15.2268608780884,3.53099051143044,0.00110924780971969,0.05086404073367,-0.958087878119444
"SPRR2E","SPRR2E",0.243115950061878,15.7474862007001,3.52950207204598,0.00111393798441541,0.05086404073367,-0.961952482357376
"SPRR2A","SPRR2A",0.243115950061878,15.7474862007001,3.52950207204598,0.00111393798441541,0.05086404073367,-0.961952482357376
"UMPS","UMPS",0.224192591347457,17.2446963364794,3.5275800700877,0.00112002254783207,0.05086404073367,-0.96694163564749
"SLC6A9","SLC6A9",-0.984895222497983,15.6275066223438,-3.52190805830347,0.00113816546105375,0.0511861184305837,-0.981657476419637
"RHBDF1","RHBDF1",-0.339471142845394,15.6561648033274,-3.51832128306375,0.00114978378396017,0.0511861184305837,-0.990957347472375
"FABP7","FABP7",-0.327079547097682,16.1146663790479,-3.51769744788173,0.00115181611654003,0.0511861184305837,-0.992574374088526
"LIG3","LIG3",0.197057170278839,16.7862516894669,3.5175485839388,0.00115230159586626,0.0511861184305837,-0.992960219886407
"DDX55","DDX55",0.203179900275909,15.478973437227,3.5090792221016,0.00118024820765964,0.0521425960873112,-1.01489924456499
"NDUFC1","NDUFC1",0.177154033123891,16.3450887407926,3.4953413271914,0.00122696896544684,0.0539136795682018,-1.0504312103049
"PCYOX1","PCYOX1",-0.380345010323765,15.2827366768705,-3.48952452892341,0.00124728171953024,0.0545115757960287,-1.06545539796468
"ACTL8","ACTL8",0.256066385172803,15.8159128392815,3.47817994825393,0.0012878304190718,0.0559347411195506,-1.09472197545448
"NUDT16L1","NUDT16L1",0.32067482529882,14.4836731014431,3.47521706022785,0.00129862715524894,0.0559347411195506,-1.10235787182016
"TTYH3","TTYH3",-0.245015356959502,16.0901139783682,-3.47403586055196,0.00130295560224948,0.0559347411195506,-1.10540114234036
"MAOA","MAOA",0.260011122448876,14.8621795040479,3.47020945526882,0.00131707251481924,0.0559347411195506,-1.11525607786056
"COL5A2","COL5A2",0.272098959208058,15.3495199754154,3.4687171186181,0.00132261792532794,0.0559347411195506,-1.11909814841685
"NAGLU","NAGLU",-0.232142228227401,14.0662410096978,-3.4685971142959,0.00132306482391041,0.0559347411195506,-1.11940706807803
"HINT2","HINT2",0.326473266064724,16.8291007740732,3.46672547300535,0.00133005362814457,0.0559347411195506,-1.12422443389964
"TXN2","TXN2",0.243541184262677,15.5886863982428,3.46543515850322,0.00133489233327504,0.0559347411195506,-1.12754478971671
"GSN, AL513122.2","GSN, AL513122.2",-0.217632810436537,19.4401974058691,-3.4623638816881,0.00134647769423868,0.0561308573152114,-1.135445618976
"MSRA","MSRA",0.324675193342783,16.1615165283051,3.45694606918248,0.00136715003245703,0.0567018500706285,-1.14937441728321
"ZKSCAN8","ZKSCAN8",0.20937482042852,15.4065453276336,3.45309782808208,0.00138201794999523,0.0569177711010701,-1.15926137909171
"FOXD3","FOXD3",-0.409163185836855,15.1223522758366,-3.45198152423321,0.00138635978324663,0.0569177711010701,-1.16212837923542
"LITAF","LITAF",-0.232756996691357,17.2843110369136,-3.44763568936807,0.00140338766078849,0.0573273281133146,-1.17328537522613
"NRIP1","NRIP1",0.424300506237099,14.9105933614043,3.44103795927425,0.00142962265620491,0.0578740117164843,-1.19021021249507
"LENG9","LENG9",0.461554328118259,14.6683096723492,3.44069242103152,0.00143100951593226,0.0578740117164843,-1.19109615824327
"CEP170B","CEP170B",-0.449783402911535,14.7055888490473,-3.43627816829849,0.00144884047909044,0.0583050705669614,-1.20241019815182
"EPB41L2","EPB41L2",-0.278030900173263,17.8142620759515,-3.43368156196586,0.00145942846386032,0.0584418422794115,-1.20906208013312
"MXRA7","MXRA7",0.241528683653051,15.6097206638825,3.42882028702591,0.00147945053847937,0.0589532030749941,-1.22150870727889
"CSTF3","CSTF3",0.206003604659376,17.1477517597989,3.41530782332151,0.00153649563739,0.0603452541073823,-1.2560588110545
"FKBP5","FKBP5",0.201021767790735,16.3858069686697,3.41467490084739,0.00153921861113802,0.0603452541073823,-1.25767544403786
"RRP1","RRP1",0.278258712211986,16.5474750372369,3.41371784526873,0.00154334485448628,0.0603452541073823,-1.26011970109191
"HLA-DMB","HLA-DMB",-0.620915626661855,16.4828527643977,-3.4120574662308,0.00155052853665319,0.0603452541073823,-1.26435937649297
"MDN1","MDN1",0.178805158227757,16.3483664809558,3.41183308125142,0.00155150179707749,0.0603452541073823,-1.26493224950373
"CD320","CD320",0.310314437457473,16.0536577178427,3.39881901149912,0.00160896118326863,0.0622821212323366,-1.29812546147776
"ALDH1A3","ALDH1A3",-0.263860697545738,18.7346341328848,-3.39457190235635,0.00162814964547708,0.0627262012705365,-1.30894399533567
"DUSP23","DUSP23",-0.296006097432526,15.2864993636372,-3.39267004121194,0.00163681305868876,0.0627625158211366,-1.31378630955454
"GNAO1","GNAO1",-0.421834414491277,15.7450491923494,-3.38515566013018,0.00167147605702011,0.0637907458568849,-1.3329050310529
