"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ACTG1","ACTG1",0.203430405319832,22.3174344701416,3.29354673411992,0.00215463655052731,0.0192472972738863,-1.80345325250691
"MCEE","MCEE",0.643608355798891,13.7934720302017,3.29059486207219,0.00217223133702745,0.0193831707340243,-1.81102274301269
"PLEKHM2","PLEKHM2",0.260968872299712,15.2336901581112,3.28906845240443,0.00218138320549526,0.0194434913130164,-1.81493546987329
"RABL2B","RABL2B",0.65213126216868,16.0257370630081,3.2866885481319,0.00219572569778252,0.0195285056862955,-1.82103403294141
"RABL2A","RABL2A",0.65213126216868,16.0257370630081,3.2866885481319,0.00219572569778252,0.0195285056862955,-1.82103403294141
"HNRNPD","HNRNPD",0.259798008458368,17.8312331419544,3.28422874715314,0.00221064409373534,0.0196301642343649,-1.82733480546215
"NUDT4.1","NUDT4.1",1.05271288014608,13.7516070147436,3.284008340416,0.00221198553803398,0.0196301642343649,-1.82789925108175
"CHAF1A","CHAF1A",-0.217729700796223,16.2437326124317,-3.2831057610675,0.00221748693105956,0.0196527939051294,-1.83021047557758
"DPYSL3","DPYSL3",0.224812010902756,16.6274777721624,3.28246729028752,0.00222138640131771,0.0196527939051294,-1.83184519100654
"NDUFS7","NDUFS7",0.211353136448921,16.2427846232609,3.28226918979524,0.00222259763050635,0.0196527939051294,-1.83235236443559
"RPL10A","RPL10A",-0.357204858298015,17.7245781266575,-3.28200629825144,0.00222420597769948,0.0196527939051294,-1.83302538899167
"GHITM","GHITM",0.264108941770488,16.9859686073806,3.28107526272865,0.00222991089177879,0.0196609518635394,-1.83540868191588
"MTO1","MTO1",0.228310074432578,16.24302869089,3.28106619991093,0.00222996649258007,0.0196609518635394,-1.8354318793769
"TFAP2C","TFAP2C",-0.570741425402375,15.4628315514854,-3.27953812964948,0.0022393601810823,0.0197223823532156,-1.83934267362782
"EPHA2","EPHA2",-0.222270422340095,17.1121697550337,-3.27682081121877,0.00225615786221183,0.0198488173830303,-1.84629465442745
"ACAP2","ACAP2",-0.466162002799042,16.1550004396187,-3.27605632984628,0.00226090525548063,0.0198690798073535,-1.84824993371123
"CIC","CIC",0.289585809147404,15.6535114272977,3.275210116727,0.00226617129318775,0.0198938514495931,-1.85041396350538
"JADE2","JADE2",-0.349226388505484,15.5810293993758,-3.27407402395008,0.00227325964242704,0.0199345497662238,-1.85331882445885
"COG6","COG6",0.209733063188896,15.5589037977004,3.27328354209041,0.002278204095986,0.0199563804916705,-1.85533967178092
"HSDL2","HSDL2",0.251046865684408,16.9083171693578,3.27107728349144,0.00229205845519313,0.0200561282909203,-1.86097850298936
"CCDC91","CCDC91",-0.151235530937328,15.9094279471367,-3.26729685705913,0.00231598461658909,0.0202436977938201,-1.87063579895141
"GIGYF2","GIGYF2",-0.192161192209593,16.7234214090056,-3.26497947464562,0.00233076859678182,0.0203510396597631,-1.87655264190465
"TRIM36","TRIM36",-0.451975718389747,14.9858209928425,-3.26317442422701,0.00234234630328571,0.0204002151383779,-1.88115977790959
"GCDH","GCDH",-0.682684372838917,15.8792915827339,-3.26267844660389,0.00234553711056216,0.0204002151383779,-1.88242544533992
"SHROOM3","SHROOM3",-0.23365328092525,15.145935337842,-3.26252155649105,0.00234654730376293,0.0204002151383779,-1.88282578553893
"FAM21C","FAM21C",0.397819964368637,16.2600785761666,3.26246000095828,0.00234694376422887,0.0204002151383779,-1.88298285535063
"KCMF1","KCMF1",-0.212707991697762,17.4837148996426,-3.26214891054493,0.00234894837858552,0.0204002151383779,-1.88377663253764
"TFDP1","TFDP1",-0.242726290547321,15.4320891091307,-3.26082441876154,0.00235750143757569,0.020452645876257,-1.88715573490484
"COA3","COA3",0.29343885329569,16.8922131581785,3.25997780176171,0.00236298408659001,0.0204783556928467,-1.8893152661783
"TMEM161B","TMEM161B",0.178732155038285,15.4127723873883,3.25906890665109,0.00236888355308624,0.0204985004643591,-1.89163331136741
"PARP4","PARP4",-0.176536270243906,15.5542610574361,-3.25884302518249,0.0023703518804893,0.0204985004643591,-1.89220934401288
"STIM2","STIM2",0.32032558176725,15.3190000282313,3.2583261417158,0.00237371510671569,0.0205014159047355,-1.89352739397093
"BRMS1L","BRMS1L",-0.216094327834364,15.6420636326921,-3.25801634837226,0.00237573302771077,0.0205014159047355,-1.89431731006378
"PNN","PNN",0.25654935966833,18.3952597794959,3.2571692297177,0.00238125929911796,0.0205273137248461,-1.89647709562641
"KIAA0753","KIAA0753",-0.333682890283072,15.1622078377486,-3.25587372490307,0.00238973433446658,0.0205607280970945,-1.89977947284166
"GNAQ","GNAQ",-0.277108539970849,15.5297231445441,-3.25580356565497,0.00239019412618457,0.0205607280970945,-1.89995829542284
"DPYSL5","DPYSL5",0.273720869182444,16.9722332074435,3.25524167241498,0.0023938795565981,0.0205698913535624,-1.90139037776705
"ITFG2","ITFG2",0.189009969731401,15.4912629448203,3.25487001270177,0.00239632022534427,0.0205698913535624,-1.90233754206941
"CDC26","CDC26",0.452282707927136,16.0170015131148,3.25320055826649,0.0024073126779955,0.0206424522778749,-1.90659136354738
"EBF4","EBF4",-0.380047226837704,16.1041581242017,-3.25205681840594,0.00241487126433082,0.0206528816841531,-1.90950495260629
"MCRS1","MCRS1",0.30458720613731,15.5641011911253,3.25202318241042,0.00241509389461181,0.0206528816841531,-1.90959062914607
"P48741","P48741",0.272279797891745,17.5472048150975,3.25186352890166,0.00241615087730712,0.0206528816841531,-1.90999728681949
"AP4S1","AP4S1",-0.296131335742915,14.4821705158242,-3.25144497144433,0.00241892401820613,0.0206548669579807,-1.91106335323264
"ORC6","ORC6",0.181693028883569,16.1889995021448,3.25086279741472,0.00242278623232404,0.0206661377571481,-1.91254602522285
"SMIM13","SMIM13",-0.356721002434909,14.5628170527064,-3.2504466842896,0.00242555037292451,0.0206680282824982,-1.91360568591854
"EPS15L1","EPS15L1",-0.359963267860575,16.4832204254031,-3.24888648675127,0.00243594113443758,0.0207348329652808,-1.91757816864892
"NME1","NME1",0.3943641752406,17.7513933883755,3.24822865171431,0.00244033493142863,0.0207505048719491,-1.9192527932591
"ALDH5A1","ALDH5A1",0.261103782844966,15.4808091091096,3.24686548920994,0.00244946374788306,0.0207898213135101,-1.92272234492873
"POLR3D","POLR3D",0.187298533338431,15.7563740987606,3.24677458561439,0.00245007366445352,0.0207898213135101,-1.9229536861302
"MYH14","MYH14",0.151933138094229,15.9340132258406,3.2439862975717,0.00246885198273931,0.0209273177973805,-1.93004787796893
"CHCHD7","CHCHD7",-0.309032607355146,15.4354555249859,-3.24269093671997,0.00247762236668897,0.0209797835612652,-1.9333424928984
"WDR75","WDR75",-0.271876814292703,16.2065517244256,-3.23895431268384,0.00250308793194862,0.021173362954017,-1.9428421167992
"CNNM3","CNNM3",0.315743494708746,15.0780320996794,3.23828589815379,0.00250766942971974,0.021177214944071,-1.94454078696344
"MDM2","MDM2",-0.364182382138639,14.4637067333242,-3.23812789421568,0.00250875359713868,0.021177214944071,-1.94494230061933
"CCDC85A","CCDC85A",-1.42586761516969,15.429667247028,-3.23769413959695,0.00251173216067709,0.0211803638320996,-1.94604448558837
"LHPP","LHPP",0.327936013664864,15.0598249027945,3.23341861605416,0.00254127239142586,0.0214072572745087,-1.95690434262377
"METTL18","METTL18",0.253807993360208,14.6660178836547,3.23172222712991,0.00255308428596272,0.0214844949902597,-1.96121096947126
"PFKFB4","PFKFB4",0.311233197502711,15.5703444058972,3.23081977987426,0.00255938924529782,0.021506574263444,-1.96350150193088
"RNF20","RNF20",0.179226588194162,16.8801921376427,3.23058965668169,0.00256099937101904,0.021506574263444,-1.96408552853111
"KIF5C","KIF5C",-0.255884189883323,15.5661621211837,-3.22824581078348,0.00257745373608703,0.0216174658555401,-1.97003262374562
"ISCA1","ISCA1",-0.256795312022124,15.9297533366118,-3.22774617723619,0.00258097425582131,0.0216174658555401,-1.97130004460847
"MAP2K7","MAP2K7",0.194042255086627,15.0517544116536,3.22728183963656,0.00258425017083669,0.0216174658555401,-1.97247783214814
"ATG13","ATG13",-0.621613266004099,14.7622288231692,-3.22719807806642,0.00258484153174868,0.0216174658555401,-1.97269028244855
